instrument_token,trading_symbol,instrument_type,lot_size,tick_size,isin,segment,expiry,strike,option_type,exchange_token,exchange,last_price,margin_rate
101000000010738,ORACLE FIN SERV SOFT LTD.,0,1,0.05,INE881D01027,0,2024-10-04,,,10,NSE,OFSS,-1.0
10100000001074,SDL GA 6.55% 2030,5,100,0.01,IN1420200173,0,2024-10-04,,,10,NSE,655GA30,-1.0
101000000010741,TFB 7.28% 2030 SR. 2A,2,1,0.01,INE733E07JS0,0,2024-10-04,,,10,NSE,728NTPC30B,-1.0
101000000010744,TFB 7.37% 2035 SR. 3A,2,1,0.01,INE733E07JT8,0,2024-10-04,,,10,NSE,737NTPC35C,-1.0
101000000010746,TFB 7.36% 2025 SR. 1B,2,1,0.01,INE733E07JU6,0,2024-10-04,,,10,NSE,736NTPC25D,-1.0
101000000010749,TFB 7.53% 2030 SR. 2B,2,1,0.01,INE733E07JV4,0,2024-10-04,,,10,NSE,753NTPC30E,-1.0
10100000001075,SDL GJ 6.5% 2030,5,100,0.01,IN1520200206,0,2024-10-04,,,10,NSE,65GJ30,-1.0
101000000010751,TFB 7.62% 2035 SR. 3B,2,1,0.01,INE733E07JW2,0,2024-10-04,,,10,NSE,762NTPC35F,-1.0
101000000010753,UNION BANK OF INDIA,0,1,0.01,INE692A01016,0,2024-10-04,,,10,NSE,UNIONBANK,-1.0
101000000010755,APTECH LIMITED,0,1,0.01,INE266F01018,0,2024-10-04,,,10,NSE,APTECHT,-1.0
101000000010757,HIGHWAYS INFRA TRUST,4,200000,0.01,INE0KXY23015,0,2024-10-04,,,10,NSE,HIGHWAYS,-1.0
10100000001076,ZENSAR TECHNOLOGIES  LTD,0,1,0.05,INE520A01027,0,2024-10-04,,,10,NSE,ZENSARTECH,-1.0
101000000010761,DSPAMC - DSPSILVETF,9,1,0.01,INF740KA1RE3,0,2024-10-04,,,10,NSE,SILVERADD,-1.0
101000000010765,SDL AS 7.65% 2032,5,100,0.01,IN1220220082,0,2024-10-04,,,10,NSE,765AS32,-1.0
101000000010768,ORIENTAL AROMATICS LTD,0,1,0.05,INE959C01023,0,2024-10-04,,,10,NSE,OAL,-1.0
10100000001077,SDL HR 6.59% 2030,5,100,0.01,IN1620200122,0,2024-10-04,,,10,NSE,659HR30,-1.0
101000000010770,AHIMSA INDUSTRIES LTD.,0,6000,0.05,INE136T01014,0,2024-10-04,,,10,NSE,AHIMSA,-1.0
101000000010771,SDL UP 7.66% 2032,5,100,0.01,IN3320220012,0,2024-10-04,,,10,NSE,766UP32,-1.0
101000000010773,SDL KL 7.76% 2038,5,100,0.01,IN2020220033,0,2024-10-04,,,10,NSE,776KL38,-1.0
101000000010782,SDL PN 7.75% 2042,5,100,0.01,IN2820220076,0,2024-10-04,,,10,NSE,775PN42,-1.0
101000000010783,SDL TS 7.74% 2045,5,100,0.01,IN4520220125,0,2024-10-04,,,10,NSE,774TS45,-1.0
101000000010784,SDL TS 7.74% 2046,5,100,0.01,IN4520220133,0,2024-10-04,,,10,NSE,774TS46,-1.0
101000000010791,NUCLEUS SOFTWARE EXPORTS,0,1,0.05,INE096B01018,0,2024-10-04,,,10,NSE,NUCLEUS,-1.0
101000000010793,SYRMA SGS TECHNOLOGY LTD,0,1,0.05,INE0DYJ01015,0,2024-10-04,,,10,NSE,SYRMA,-1.0
101000000010794,CANARA BANK,0,1,0.01,INE476A01022,0,2024-10-04,,,10,NSE,CANBK,-1.0
10100000001080,SDL KA 6.47% 2030,5,100,0.01,IN1920200392,0,2024-10-04,,,10,NSE,647KA30,-1.0
101000000010822,MOTILALAMC - MOQUALITY,9,1,0.01,INF247L01BH8,0,2024-10-04,,,10,NSE,MOQUALITY,-1.0
101000000010825,MOTILALAMC - MOVALUE,9,1,0.01,INF247L01BE5,0,2024-10-04,,,10,NSE,MOVALUE,-1.0
10100000001083,SDL RJ 6.61% 2030,5,100,0.01,IN2920200473,0,2024-10-04,,,10,NSE,661RJ30,-1.0
101000000010836,SEYA INDUSTRIES LIMITED,0,1,0.01,INE573R01012,0,2024-10-04,,,10,NSE,SEYAIND,-1.0
101000000010838,HDFCAMC - HDFC1406DD,8,1,0.01,INF179KC1DD3,0,2024-10-04,,,10,NSE,HDFC1406DD,-1.0
101000000010839,HDFCAMC - HDFC1406DG,8,1,0.01,INF179KC1DC5,0,2024-10-04,,,10,NSE,HDFC1406DG,-1.0
10100000001084,SDL SK 6.6% 2030,5,100,0.01,IN3020200033,0,2024-10-04,,,10,NSE,66SK30,-1.0
101000000010840,HDFCAMC - HDFC1406DQ,8,1,0.01,INF179KC1DE1,0,2024-10-04,,,10,NSE,HDFC1406DQ,-1.0
101000000010841,HDFCAMC - HDFC1406RD,8,1,0.01,INF179KC1DG6,0,2024-10-04,,,10,NSE,HDFC1406RD,-1.0
101000000010842,HDFCAMC - HDFC1406RG,8,1,0.01,INF179KC1DF8,0,2024-10-04,,,10,NSE,HDFC1406RG,-1.0
101000000010843,HDFCAMC - HDFC1406RQ,8,1,0.01,INF179KC1DH4,0,2024-10-04,,,10,NSE,HDFC1406RQ,-1.0
101000000010844,SDL TN 7.7% 2042,5,100,0.01,IN3120220154,0,2024-10-04,,,10,NSE,77TN42,-1.0
101000000010845,SDL KL 7.71% 2042,5,100,0.01,IN2020220058,0,2024-10-04,,,10,NSE,771KL42,-1.0
101000000010846,SDL AP 7.71% 2042,5,100,0.01,IN1020220464,0,2024-10-04,,,10,NSE,771AP42,-1.0
101000000010847,SDL AP 7.71% 2039,5,100,0.01,IN1020220456,0,2024-10-04,,,10,NSE,771AP39,-1.0
101000000010848,SDL AP 7.71% 2037,5,100,0.01,IN1020220449,0,2024-10-04,,,10,NSE,771AP37,-1.0
10100000001085,GABRIEL INDIA LTD,0,1,0.05,INE524A01029,0,2024-10-04,,,10,NSE,GABRIEL,-1.0
101000000010851,SDL KL 7.67% 2034,5,100,0.01,IN2020220041,0,2024-10-04,,,10,NSE,767KL34,-1.0
101000000010852,SDL TN 7.61% 2032,5,100,0.01,IN3120220147,0,2024-10-04,,,10,NSE,761TN32,-1.0
101000000010853,SDL HR 7.61% 2032,5,100,0.01,IN1620220203,0,2024-10-04,,,10,NSE,761HR32,-1.0
101000000010854,SDL BR 7.62% 2032,5,100,0.01,IN1320220032,0,2024-10-04,,,10,NSE,762BR32,-1.0
101000000010855,SDL HR 7.53% 2030,5,100,0.01,IN1620220195,0,2024-10-04,,,10,NSE,753HR30,-1.0
101000000010859,DREAMFOLKS SERVICES LTD,0,1,0.05,INE0JS101016,0,2024-10-04,,,10,NSE,DREAMFOLKS,-1.0
10100000001086,SDL UP 6.6% 2030,5,100,0.01,IN3320200170,0,2024-10-04,,,10,NSE,66UP30,-1.0
101000000010865,GVP INFOTECH LIMITED,0,1,0.01,INE382T01030,0,2024-10-04,,,10,NSE,GVPTECH,-1.0
101000000010871,GRM OVERSEAS LIMITED,0,1,0.05,INE192H01020,0,2024-10-04,,,10,NSE,GRMOVER,-1.0
101000000010876,HDFCAMC - HDFCSILVER,9,1,0.01,INF179KC1DI2,0,2024-10-04,,,10,NSE,HDFCSILVER,-1.0
101000000010879,SBIAMC - SFMP64DD,8,1,0.01,INF200KA18N3,0,2024-10-04,,,10,NSE,SFMP64DD,-1.0
101000000010880,SBIAMC - SFMP64DR,8,1,0.01,INF200KA16N7,0,2024-10-04,,,10,NSE,SFMP64DR,-1.0
101000000010881,SBIAMC - SFMP64GD,8,1,0.01,INF200KA17N5,0,2024-10-04,,,10,NSE,SFMP64GD,-1.0
101000000010882,SBIAMC - SFMP64GR,8,1,0.01,INF200KA15N9,0,2024-10-04,,,10,NSE,SFMP64GR,-1.0
101000000010888,JFL LIFE SCIENCES LIMITED,0,6000,0.05,INE0LA901015,0,2024-10-04,,,10,NSE,JFLLIFE,-1.0
101000000010892,JAY JALARAM TECHNO LTD,0,500,0.05,INE0J6801010,0,2024-10-04,,,10,NSE,KORE,-1.0
101000000010893,DHAMPUR BIO ORGANICS LTD,0,1,0.01,INE0I3401014,0,2024-10-04,,,10,NSE,DBOL,-1.0
101000000010898,AMEYA PRECISION ENG LTD,0,2000,0.05,INE0KT901015,0,2024-10-04,,,10,NSE,AMEYA,-1.0
10100000001090,SDL MZ 6.84% 2034,5,100,0.01,IN2520200063,0,2024-10-04,,,10,NSE,684MZ34,-1.0
101000000010902,SDL TS 7.45% 2030,5,100,0.01,IN4520220141,0,2024-10-04,,,10,NSE,745TS30,-1.0
101000000010904,SDL TS 7.47% 2031,5,100,0.01,IN4520220158,0,2024-10-04,,,10,NSE,747TS31,-1.0
101000000010905,GENESYS INTL CORPN LTD,0,1,0.05,INE727B01026,0,2024-10-04,,,10,NSE,GENESYS,-1.0
101000000010906,SDL AS 7.53% 2032,5,100,0.01,IN1220220090,0,2024-10-04,,,10,NSE,753AS32,-1.0
101000000010907,SDL PN 7.58% 2042,5,100,0.01,IN2820220084,0,2024-10-04,,,10,NSE,758PN42,-1.0
101000000010911,SDL AP 7.58% 2040,5,100,0.01,IN1020220472,0,2024-10-04,,,10,NSE,758AP40,-1.0
101000000010912,SDL GA 7.58% 2037,5,100,0.01,IN1420220023,0,2024-10-04,,,10,NSE,758GA37,-1.0
101000000010913,SDL AP 7.58% 2042,5,100,0.01,IN1020220480,0,2024-10-04,,,10,NSE,758AP42,-1.0
10100000001092,SDL KA 6.75% 2034,5,100,0.01,IN1920200400,0,2024-10-04,,,10,NSE,675KA34,-1.0
101000000010922,OMAX AUTOS LTD,0,1,0.01,INE090B01011,0,2024-10-04,,,10,NSE,OMAXAUTO,-1.0
101000000010923,SDL BR 7.53% 2032,5,100,0.01,IN1320220040,0,2024-10-04,,,10,NSE,753BR32,-1.0
101000000010925,GODREJ INDUSTRIES LTD,0,1,0.05,INE233A01035,0,2024-10-04,,,10,NSE,GODREJIND,-1.0
101000000010931,GOI LOAN  7.36% 2052,6,1,0.01,IN0020220086,0,2024-10-04,,,10,NSE,736GS2052,-1.0
101000000010939,NIP IND ETF JUNIOR BEES,9,1,0.01,INF732E01045,0,2024-10-04,,,10,NSE,JUNIORBEES,-1.0
101000000010940,DIVI S LABORATORIES LTD,0,1,0.05,INE361B01024,0,2024-10-04,,,10,NSE,DIVISLAB,-1.0
101000000010945,TAMILNAD MERCA BANK LTD,0,1,0.05,INE668A01016,0,2024-10-04,,,10,NSE,TMB,-1.0
101000000010948,THE STATE TRADING CORPN,0,1,0.01,INE655A01013,0,2024-10-04,,,10,NSE,STCINDIA,-1.0
10100000001095,SDL MP 6.79% 2040,5,100,0.01,IN2120200216,0,2024-10-04,,,10,NSE,679MP40,-1.0
101000000010955,SDL HR 7.45% 2032,5,100,0.01,IN1620220211,0,2024-10-04,,,10,NSE,745HR32,-1.0
101000000010956,SDL BR 7.45% 2032,5,100,0.01,IN1320220057,0,2024-10-04,,,10,NSE,745BR32,-1.0
101000000010957,SDL MP 7.46% 2032,5,100,0.01,IN2120220024,0,2024-10-04,,,10,NSE,746MP32,-1.0
101000000010958,SDL HP 7.48% 2033,5,100,0.01,IN1720220061,0,2024-10-04,,,10,NSE,748HP33,-1.0
101000000010959,SDL HP 7.49% 2034,5,100,0.01,IN1720220079,0,2024-10-04,,,10,NSE,749HP34,-1.0
101000000010960,SDL HP 7.5% 2036,5,100,0.01,IN1720220087,0,2024-10-04,,,10,NSE,75HP36,-1.0
101000000010961,SDL HP 7.5% 2037,5,100,0.01,IN1720220095,0,2024-10-04,,,10,NSE,75HP37,-1.0
101000000010962,SDL AP 7.45% 2040,5,100,0.01,IN1020220498,0,2024-10-04,,,10,NSE,745AP40,-1.0
101000000010963,SDL AP 7.45% 2042,5,100,0.01,IN1020220506,0,2024-10-04,,,10,NSE,745AP42,-1.0
101000000010964,SDL TS 7.46% 2048,5,100,0.01,IN4520220166,0,2024-10-04,,,10,NSE,746TS48,-1.0
101000000010965,SDL TS 7.46% 2049,5,100,0.01,IN4520220174,0,2024-10-04,,,10,NSE,746TS49,-1.0
101000000010966,SDL SK 7.45% 2032,5,100,0.01,IN3020220023,0,2024-10-04,,,10,NSE,745SK32,-1.0
101000000010970,VIVIANA POWER TECH LTD,0,500,0.05,INE0MEG01014,0,2024-10-04,,,10,NSE,VIVIANA,-1.0
101000000010971,MEGA FLEX PLASTICS LTD,0,3000,0.05,INE0G1D01014,0,2024-10-04,,,10,NSE,MEGAFLEX,-1.0
10100000001098,SDL TS 6.8% 2050,5,100,0.01,IN4520200218,0,2024-10-04,,,10,NSE,68TS50A,-1.0
101000000010981,GOI LOAN  7.4% 2062,6,1,0.01,IN0020220094,0,2024-10-04,,,10,NSE,74GS2062,-1.0
101000000010982,SABAR FLEX INDIA LIMITED,0,5000,0.05,INE0DZ101013,0,2024-10-04,,,10,NSE,SABAR,-1.0
101000000010986,TAPI FRUIT PROCESSING LTD,0,750,0.05,INE0M7001010,0,2024-10-04,,,10,NSE,TAPIFRUIT,-1.0
101000000010990,RADICO KHAITAN LTD,0,1,0.05,INE944F01028,0,2024-10-04,,,10,NSE,RADICO,-1.0
101000000010993,INDO RAMA SYNTHETICS LTD,0,1,0.01,INE156A01020,0,2024-10-04,,,10,NSE,INDORAMA,-1.0
101000000010999,MARUTI SUZUKI INDIA LTD.,0,1,0.05,INE585B01010,0,2024-10-04,,,10,NSE,MARUTI,-1.0
10100000001100,GARWARE TECH FIBRES LTD,0,1,0.05,INE276A01018,0,2024-10-04,,,10,NSE,GARFIBRES,-1.0
101000000011006,NIP IND ETF LIQUID BEES,9,1,0.01,INF732E01037,0,2024-10-04,,,10,NSE,LIQUIDBEES,-1.0
101000000011013,ISHAN INTERNATIONAL LTD,0,48000,0.05,INE0LCW01025,0,2024-10-04,,,10,NSE,ISHAN,-1.0
101000000011022,A B INFRABUILD LIMITED,0,2000,0.05,INE00YB01017,0,2024-10-04,,,10,NSE,ABINFRA,-1.0
101000000011027,INFOBEANS TECHNO. LTD.,0,1,0.05,INE344S01016,0,2024-10-04,,,10,NSE,INFOBEAN,-1.0
101000000011032,SANGINITA CHEMICALS LTD,0,1,0.01,INE753W01010,0,2024-10-04,,,10,NSE,SANGINITA,-1.0
101000000011037,ICICIPRAMC - IPRU5008,9,1,0.01,INF109KC15I8,0,2024-10-04,,,10,NSE,BANKIETF,-1.0
101000000011041,DCM NOUVELLE LIMITED,0,1,0.01,INE08KP01019,0,2024-10-04,,,10,NSE,DCMNVL,-1.0
101000000011045,SATIA INDUSTRIES LIMITED,0,1,0.01,INE170E01023,0,2024-10-04,,,10,NSE,SATIA,-1.0
101000000011050,SIRCA PAINT INDIA LIMITED,0,1,0.05,INE792Z01011,0,2024-10-04,,,10,NSE,SIRCA,-1.0
101000000011058,SECUREKLOUD TECH LIMITED,0,1,0.01,INE650K01021,0,2024-10-04,,,10,NSE,SECURKLOUD,-1.0
101000000011060,KSOLVES INDIA LIMITED,0,1,0.05,INE0D6I01015,0,2024-10-04,,,10,NSE,KSOLVES,-1.0
101000000011069,NATH BIO-GENES (I) LTD,0,1,0.01,INE448G01010,0,2024-10-04,,,10,NSE,NATHBIOGEN,-1.0
101000000011072,AGRI-TECH (INDIA) LIMITED,0,1,0.01,INE449G01018,0,2024-10-04,,,10,NSE,AGRITECH,-1.0
101000000011079,GRAND FOUNDRY LTD,0,1,0.01,INE534A01028,0,2024-10-04,,,10,NSE,GFSTEELS,-1.0
101000000011082,LIBAS CONSU PRODUCTS LTD,0,1,0.01,INE908V01012,0,2024-10-04,,,10,NSE,LIBAS,-1.0
101000000011094,SDL BR 7.55% 2032,5,100,0.01,IN1320220065,0,2024-10-04,,,10,NSE,755BR32,-1.0
101000000011095,SDL AS 7.55% 2032,5,100,0.01,IN1220220108,0,2024-10-04,,,10,NSE,755AS32,-1.0
101000000011096,SDL JK 7.57% 2034,5,100,0.01,IN4920220048,0,2024-10-04,,,10,NSE,757JK34,-1.0
101000000011097,SDL GA 7.58% 2037,5,100,0.01,IN1420220031,0,2024-10-04,,,10,NSE,758GA37A,-1.0
10100000001110,DANGEE DUMS LIMITED,0,1,0.01,INE688Y01022,0,2024-10-04,,,10,NSE,DANGEE,-1.0
101000000011141,SUMIT WOODS LIMITED,0,1,0.01,INE748Z01013,0,2024-10-04,,,10,NSE,SUMIT,-1.0
101000000011150,SHRENIK LIMITED,0,1,0.01,INE632X01030,0,2024-10-04,,,10,NSE,SHRENIK,-1.0
101000000011154,2.50%GOLDBONDS2027SR-II,2,1,0.01,IN0020190081,0,2024-10-04,,,10,NSE,SGBJUL27,-1.0
101000000011155,CREATIVE NEWTECH LIMITED,0,1,0.05,INE985W01018,0,2024-10-04,,,10,NSE,CREATIVE,-1.0
101000000011159,SDL WB 7.56% 2039,5,100,0.01,IN3420220102,0,2024-10-04,,,10,NSE,756WB39,-1.0
101000000011160,SDL TS 7.56% 2040,5,100,0.01,IN4520220182,0,2024-10-04,,,10,NSE,756TS40,-1.0
101000000011161,SDL WB 7.56% 2042,5,100,0.01,IN3420220110,0,2024-10-04,,,10,NSE,756WB42,-1.0
101000000011162,HARSHA ENGINEERS INT LTD,0,1,0.05,INE0JUS01029,0,2024-10-04,,,10,NSE,HARSHA,-1.0
101000000011169,COFFEE DAY ENTERPRISE LTD,0,1,0.01,INE335K01011,0,2024-10-04,,,10,NSE,COFFEEDAY,-1.0
101000000011184,IDFC FIRST BANK LIMITED,0,1,0.01,INE092T01019,0,2024-10-04,,,10,NSE,IDFCFIRSTB,-1.0
101000000011191,VARANIUM CLOUD LIMITED,0,1000,0.05,INE0JOO01021,0,2024-10-04,,,10,NSE,CLOUD,-1.0
101000000011192,2.50%GOLDBONDS2030SR-II,2,1,0.01,IN0020220078,0,2024-10-04,,,10,NSE,SGBAUG30,-1.0
101000000011193,AXISAMC - AXISILVER,9,1,0.01,INF846K011K1,0,2024-10-04,,,10,NSE,AXISILVER,-1.0
101000000011195,INTERGLOBE AVIATION LTD,0,1,0.05,INE646L01027,0,2024-10-04,,,10,NSE,INDIGO,-1.0
101000000011198,ANNAPURNA SWADISHT LTD,0,500,0.05,INE0MGM01017,0,2024-10-04,,,10,NSE,ANNAPURNA,-1.0
101000000011208,KANDARP DG SMART BPO LTD,0,4000,0.05,INE0MOT01016,0,2024-10-04,,,10,NSE,KANDARP,-1.0
101000000011212,S H KELKAR AND CO. LTD.,0,1,0.05,INE500L01026,0,2024-10-04,,,10,NSE,SHK,-1.0
101000000011214,NOIDA TOLL BRIDGE CO LTD,0,1,0.01,INE781B01015,0,2024-10-04,,,10,NSE,NOIDATOLL,-1.0
101000000011220,VARDHAMAN ACRYLICS LTD,0,1,0.01,INE116G01013,0,2024-10-04,,,10,NSE,VARDHACRLC,-1.0
101000000011222,MAKS ENERGY SOL INDIA LTD,0,1500,0.05,INE0CDK01019,0,2024-10-04,,,10,NSE,MAKS,-1.0
101000000011223,UCO BANK,0,1,0.01,INE691A01018,0,2024-10-04,,,10,NSE,UCOBANK,-1.0
101000000011226,B.A.G FILMS AND MEDIA LTD,0,1,0.01,INE116D01028,0,2024-10-04,,,10,NSE,BAGFILMS,-1.0
101000000011227,SEC RED NCD 10.35% SR. II,2,1,0.01,INE583D07307,0,2024-10-04,,,10,NSE,1035UCL24,-1.0
101000000011230,SEC RED NCD 10.50% SR.III,2,1,0.01,INE583D07315,0,2024-10-04,,,10,NSE,1050UCL25,-1.0
101000000011233,SUVEN LIFE SCIENCES LTD,0,1,0.01,INE495B01038,0,2024-10-04,,,10,NSE,SUVEN,-1.0
101000000011236,JINDAL STAINLESS LIMITED,0,1,0.05,INE220G01021,0,2024-10-04,,,10,NSE,JSL,-1.0
101000000011239,NALWA SONS INVESTMENT LTD,0,1,0.05,INE023A01030,0,2024-10-04,,,10,NSE,NSIL,-1.0
101000000011241,HDFCAMC - HDFCGROWTH,9,1,0.01,INF179KC1DJ0,0,2024-10-04,,,10,NSE,HDFCGROWTH,-1.0
101000000011251,PERFECT INFRAENGINEER LTD,0,3000,0.05,INE925S01012,0,2024-10-04,,,10,NSE,PERFECT,-1.0
101000000011253,WELSPUN LIVING LIMITED,0,1,0.01,INE192B01031,0,2024-10-04,,,10,NSE,WELSPUNLIV,-1.0
101000000011255,HDFCAMC - HDFCQUAL,9,1,0.01,INF179KC1DL6,0,2024-10-04,,,10,NSE,HDFCQUAL,-1.0
101000000011256,JAI BALAJI INDUSTRIES LTD,0,1,0.05,INE091G01018,0,2024-10-04,,,10,NSE,JAIBALAJI,-1.0
101000000011260,HDFCAMC - HDFCVALUE,9,1,0.01,INF179KC1DK8,0,2024-10-04,,,10,NSE,HDFCVALUE,-1.0
101000000011262,INDRAPRASTHA GAS LTD,0,1,0.05,INE203G01027,0,2024-10-04,,,10,NSE,IGL,-1.0
101000000011268,RADAAN MEDIAWORKS (I) LTD,0,1,0.01,INE874F01027,0,2024-10-04,,,10,NSE,RADAAN,-1.0
10100000001127,GHCL LIMITED,0,1,0.05,INE539A01019,0,2024-10-04,,,10,NSE,GHCL,-1.0
101000000011273,SDL GJ 7.49% 2026,5,100,0.01,IN1520220097,0,2024-10-04,,,10,NSE,749GJ26,-1.0
101000000011274,DREDGING CORP OF INDIA,0,1,0.05,INE506A01018,0,2024-10-04,,,10,NSE,DREDGECORP,-1.0
101000000011275,TV TODAY NETWORK LTD,0,1,0.01,INE038F01029,0,2024-10-04,,,10,NSE,TVTODAY,-1.0
101000000011276,SDL PN 7.68% 2042,5,100,0.01,IN2820220092,0,2024-10-04,,,10,NSE,768PN42,-1.0
101000000011277,SDL MH 7.62% 2030,5,100,0.01,IN2220220106,0,2024-10-04,,,10,NSE,762MH30A,-1.0
101000000011281,SDL AP 7.71% 2034,5,100,0.01,IN1020220522,0,2024-10-04,,,10,NSE,771AP34,-1.0
101000000011282,SDL BR 7.69% 2032,5,100,0.01,IN1320220073,0,2024-10-04,,,10,NSE,769BR32,-1.0
101000000011283,SDL GA 7.69% 2032,5,100,0.01,IN1420220049,0,2024-10-04,,,10,NSE,769GA32,-1.0
101000000011284,SDL HR 7.67% 2032,5,100,0.01,IN1620220229,0,2024-10-04,,,10,NSE,767HR32,-1.0
101000000011285,SDL MH 7.64% 2032,5,100,0.01,IN2220220114,0,2024-10-04,,,10,NSE,764MH32,-1.0
101000000011286,SDL MN 7.71% 2032,5,100,0.01,IN2320220048,0,2024-10-04,,,10,NSE,771MN32,-1.0
101000000011287,UPL LIMITED,0,1,0.05,INE628A01036,0,2024-10-04,,,10,NSE,UPL,-1.0
101000000011288,SDL RJ 7.65% 2032,5,100,0.01,IN2920220166,0,2024-10-04,,,10,NSE,765RJ32A,-1.0
101000000011289,SDL UP 7.68% 2032,5,100,0.01,IN3320220020,0,2024-10-04,,,10,NSE,768UP32,-1.0
101000000011291,SDL WB 7.68% 2032,5,100,0.01,IN3420220128,0,2024-10-04,,,10,NSE,768WB32,-1.0
101000000011292,SDL KL 7.69% 2040,5,100,0.01,IN2020220066,0,2024-10-04,,,10,NSE,769KL40,-1.0
101000000011293,UNIPHOS ENTERPRISES LTD,0,1,0.01,INE037A01022,0,2024-10-04,,,10,NSE,UNIENTER,-1.0
101000000011294,SDL MZ 7.78% 2037,5,100,0.01,IN2520220053,0,2024-10-04,,,10,NSE,778MZ37,-1.0
101000000011295,SDL WB 7.72% 2038,5,100,0.01,IN3420220136,0,2024-10-04,,,10,NSE,772WB38,-1.0
101000000011298,STANDARD INDUSTRIES LTD.,0,1,0.01,INE173A01025,0,2024-10-04,,,10,NSE,SIL,-1.0
101000000011299,SDL AP 7.6% 2028,5,100,0.01,IN1020220514,0,2024-10-04,,,10,NSE,76AP28,-1.0
101000000011301,LUX INDUSTRIES LIMITED,0,1,0.05,INE150G01020,0,2024-10-04,,,10,NSE,LUXIND,-1.0
101000000011309,BALAXI PHARMA LTD,0,1,0.01,INE618N01022,0,2024-10-04,,,10,NSE,BALAXI,-1.0
101000000011319,LICNAMC - LICNFENGP,9,1,0.01,INF767K01OS7,0,2024-10-04,,,10,NSE,LICNETFN50,-1.0
101000000011325,MUKAND LTD.,0,1,0.01,INE304A01026,0,2024-10-04,,,10,NSE,MUKANDLTD,-1.0
101000000011335,SEC RE NCD 8.80% SR.IV,2,1,0.01,INE148I07MA4,0,2024-10-04,,,10,NSE,93SCFL25,-1.0
101000000011337,SEC RE NCD 9.30% SR.IV,2,1,0.01,INE148I07MB2,0,2024-10-04,,,10,NSE,847SCL25,-1.0
101000000011339,SEC RE NCD SR.V,2,1,0.01,INE148I07MF3,0,2024-10-04,,,10,NSE,894SCL25,-1.0
10100000001134,APOLLO MICRO SYSTEMS LTD,0,1,0.01,INE713T01028,0,2024-10-04,,,10,NSE,APOLLO,-1.0
101000000011342,SEC RE NCD 8.47% SR.VI,2,1,0.01,INE148I07MI7,0,2024-10-04,,,10,NSE,905SCL27,-1.0
101000000011343,AFFLE (INDIA) LIMITED,0,1,0.05,INE00WC01027,0,2024-10-04,,,10,NSE,AFFLE,-1.0
10100000001135,G-TEC JAINX EDUCATION LTD,0,1,0.01,INE586X01012,0,2024-10-04,,,10,NSE,GTECJAINX,-1.0
101000000011351,PETRONET LNG LIMITED,0,1,0.05,INE347G01014,0,2024-10-04,,,10,NSE,PETRONET,-1.0
101000000011352,SEC RE NCD 8.94% SR.VI,2,1,0.01,INE148I07MJ5,0,2024-10-04,,,10,NSE,955SCL27,-1.0
101000000011355,PTC INDIA LIMITED,0,1,0.01,INE877F01012,0,2024-10-04,,,10,NSE,PTC,-1.0
101000000011356,SEC RE NCD 9.05% SR.VII,2,1,0.01,INE148I07MD8,0,2024-10-04,,,10,NSE,87SCL27,-1.0
101000000011359,DHANLAXMI BANK LIMITED,0,1,0.01,INE680A01011,0,2024-10-04,,,10,NSE,DHANBANK,-1.0
101000000011361,SEC RE NCD 9.55% SR.VII,2,1,0.01,INE148I07ME6,0,2024-10-04,,,10,NSE,915SCL27,-1.0
101000000011364,VAIBHAV GLOBAL LIMITED,0,1,0.05,INE884A01027,0,2024-10-04,,,10,NSE,VAIBHAVGBL,-1.0
101000000011365,SEC RE NCD 8.70% SR.VIII,2,1,0.01,INE148I07MK3,0,2024-10-04,,,10,NSE,865SCL24B,-1.0
101000000011368,SEC RE NCD 9.15% SR.VIII,2,1,0.01,INE148I07ML1,0,2024-10-04,,,10,NSE,905SC24B,-1.0
101000000011369,TTK HEALTHCARE LIMITED,0,1,0.05,INE910C01018,0,2024-10-04,,,10,NSE,TTKHLTCARE,-1.0
101000000011371,BHARATIYA GLOBAL INFO LTD,0,1,0.01,INE224M01013,0,2024-10-04,,,10,NSE,BGLOBAL,-1.0
101000000011373,BIOCON LIMITED.,0,1,0.05,INE376G01013,0,2024-10-04,,,10,NSE,BIOCON,-1.0
101000000011374,TIPS FILMS LIMITED,0,1,0.05,INE0LQS01015,0,2024-10-04,,,10,NSE,TIPSFILMS,-1.0
101000000011377,BANK OF MAHARASHTRA,0,1,0.01,INE457A01014,0,2024-10-04,,,10,NSE,MAHABANK,-1.0
101000000011386,ICICIPRAMC - ICICIBANKP,9,1,0.01,INF109KC18U7,0,2024-10-04,,,10,NSE,PVTBANIETF,-1.0
10100000001139,GIC HOUSING FINANCE LTD,0,1,0.01,INE289B01019,0,2024-10-04,,,10,NSE,GICHSGFIN,-1.0
101000000011390,SDL MH 7.76% 2030,5,100,0.01,IN2220220122,0,2024-10-04,,,10,NSE,776MH30,-1.0
101000000011392,UMANG DAIRIES LIMITED,0,1,0.01,INE864B01027,0,2024-10-04,,,10,NSE,UMANGDAIRY,-1.0
101000000011394,ZOTA HEALTH CARE LIMITED,0,1,0.05,INE358U01012,0,2024-10-04,,,10,NSE,ZOTA,-1.0
101000000011399,SALZER ELECTRONICS LTD,0,1,0.05,INE457F01013,0,2024-10-04,,,10,NSE,SALZERELEC,-1.0
